上海康城（四期）,sh3687006,31225,128.1,400,2016-07-21 11:16:47,2016-09-06 00:00:15,0,,0,M,14,\N
上海康城（四期）,sh3279952,29671,117.96,350,2016-07-21 11:16:47,2016-07-23 00:00:20,0,,0,H,13,2008
上海康城（四期）,sh3191567,37138,134.63,500,2016-07-21 11:16:47,2016-11-05 12:00:33,0,,0,L,12,2008
上海康城（二期）,sh2165370,32765,140.39,460,2016-07-21 11:16:47,2016-08-26 00:00:16,0,,0,L,18,\N
上海康城（二期）,sh1162313,29779,201.48,600,2016-07-21 11:16:47,2016-08-26 00:00:16,0,,0,H,18,\N
上海康城（四期）,sh1739911,29864,133.94,400,2016-07-21 11:16:47,2016-08-30 00:00:16,0,,0,H,17,\N
上海康城（四期）,sh1131348,45962,130.54,600,2016-07-21 11:16:47,2017-01-20 16:38:14,0,,0,V,13,2008
闵富花苑,sh1138352,29926,130.32,390,2016-07-21 11:16:47,2016-08-12 00:00:16,0,,0,H,7,1998
上海康城（四期）,sh2585977,30982,138.79,430,2016-07-21 11:16:47,2016-08-20 00:00:18,0,,0,H,12,\N
上海康城（三期）,sh3188753,39672,113.43,450,2016-07-21 11:16:47,2017-06-24 13:45:49,0,,0,L,14,2006
上海康城（二期）,sh3887403,29993,140.03,420,2016-07-21 11:16:47,2016-08-06 00:00:18,0,,0,L,18,\N
上海康城（四期）,sh4152396,30024,128.23,385,2016-07-21 11:16:47,2016-07-22 00:00:21,0,,0,M,15,2008
上海康城（三期）,sh4115291,30027,113.23,340,2016-07-21 11:16:47,2016-07-22 00:00:21,0,,0,H,14,2006
上海康城（四期）,sh1241673,32280,142.5,460,2016-07-21 11:16:47,2016-09-04 00:00:15,0,,0,H,12,\N
上海康城（三期）,sh2850998,30816,103.19,318,2016-07-21 11:16:47,2016-08-15 00:00:17,0,,0,M,17,\N
上海康城（四期）,sh3829940,29549,130.29,385,2016-07-21 11:16:47,2016-08-10 00:00:18,0,,0,L,14,\N
上海康城（四期）,sh2232221,30102,116.27,350,2016-07-21 11:16:47,2016-08-20 00:00:18,0,,0,H,13,\N
上海康城（三期）,sh2122936,30108,129.53,390,2016-07-21 11:16:47,2016-07-22 00:00:21,0,,0,H,11,2006
上海康城（四期）,sh1122912,30132,127.77,385,2016-07-21 11:16:47,2016-07-25 00:00:18,0,,0,M,14,2008
星丰苑,sh3846463,30167,122.65,370,2016-07-21 11:16:47,2016-07-27 00:00:19,0,,0,H,8,1998
上海康城（三期）,sh4152692,30172,132.57,400,2016-07-21 11:16:47,2016-08-24 00:00:16,0,,0,H,15,\N
上海康城（二期）,sh3196015,33527,149.13,500,2016-07-21 11:16:47,2016-09-10 00:00:15,0,,0,L,28,2005
上海康城（二期）,sh1081044,30207,135.73,410,2016-07-21 11:16:47,2016-08-09 00:00:18,0,,0,H,14,\N
上海康城（三期）,sh1631584,32104,109.02,350,2016-07-21 11:16:47,2016-08-30 00:00:16,0,,0,L,15,\N
上海康城（三期）,sh1081285,36690,109.02,400,2016-07-21 11:16:47,2016-09-27 21:22:15,0,,0,L,15,2006
绿茵苑（闵行）,sh1082162,30418,261.35,795,2016-07-21 11:16:47,2016-08-03 00:00:18,1,外环路,973,L,17,\N
上海康城（四期）,sh1694547,30466,114.88,350,2016-07-21 11:16:47,2016-08-11 00:00:18,0,,0,L,15,\N
上海康城（三期）,sh2532304,30475,101.72,310,2016-07-21 11:16:47,2016-07-26 00:00:21,0,,0,H,13,2006
上海康城（四期）,sh2959273,32785,108.28,355,2016-07-21 11:16:47,2016-09-02 00:00:14,0,,0,H,12,\N
